[Chat Event] Time: 2026-07-19T08:34:07.402Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: [] | Content: บอกแวร์อย่าแพร่ม
[Chat Event] Time: 2026-07-22T16:45:06.136Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: 55555
[Chat Event] Time: 2026-07-22T16:45:06.136Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: สะดุ้ง
[Chat Event] Time: 2026-07-22T16:45:06.137Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: 5555
[Chat Event] Time: 2026-07-22T16:45:06.137Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: 5555555
[Chat Event] Time: 2026-07-22T16:45:07.783Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: 555555
[Chat Event] Time: 2026-07-22T16:45:07.783Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: เอ้าาา
[Chat Event] Time: 2026-07-22T16:45:08.621Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: 555555
[Chat Event] Time: 2026-07-22T16:45:08.622Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: ดรี้ดฟฟฟแตก
[Gift Event] Time: 2026-07-22T16:45:09.389Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: ขวัญกระเจิง | GiftId: 59361
[Chat Event] Time: 2026-07-22T16:45:09.390Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: โอ้ยยย
[Chat Event] Time: 2026-07-22T16:45:09.390Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: 5555
[Chat Event] Time: 2026-07-22T16:45:09.391Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: เหนื่อยแทน
[Chat Event] Time: 2026-07-22T16:45:09.391Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: 5555555555
[Chat Event] Time: 2026-07-22T16:45:11.911Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: ตั้งสติ555
[Chat Event] Time: 2026-07-22T16:45:13.573Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: 555555
[Chat Event] Time: 2026-07-22T16:45:18.651Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: ลุ้นนน
[Chat Event] Time: 2026-07-22T16:45:23.379Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: หัวร้อนจริง5555
[Chat Event] Time: 2026-07-22T16:45:24.138Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: ตกใจ
[Gift Event] Time: 2026-07-22T16:45:33.131Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-22T16:45:34.810Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Chat Event] Time: 2026-07-22T16:45:34.811Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: ล่ก 5555
[Chat Event] Time: 2026-07-22T16:45:35.642Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: ใจเย็นๆ
[Gift Event] Time: 2026-07-22T16:45:38.096Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-22T16:45:44.799Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-22T16:45:48.854Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-22T16:45:59.664Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
[Chat Event] Time: 2026-07-22T16:46:08.620Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: ตัวไร
[Chat Event] Time: 2026-07-22T16:46:14.324Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["MITNXOtvwW5hiRlOAAAB","MV_CR-9nUaYOPwdBAAAF","9vhbO5VDXdXFm8IQAAAH","Ng6hqWgdPeWVnRKdAAAJ","jOX6D5afkerdjHnMAAAN","9vZUEO9SGCAwSuBxAAAO","nQUxpK3MJuZ2NDFcAAAP","ZluMdbL-0ooqM3k3AAAR","nlQI2i6TY5NRBFjSAAAT"] | Content: 555
[Chat Event] Time: 2026-07-22T16:46:31.362Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB"] | Content: 555
[Chat Event] Time: 2026-07-22T16:46:31.363Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB"] | Content: ห่างแค่เพียงเอื้อมมือ
[Chat Event] Time: 2026-07-22T16:46:31.363Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB"] | Content: 55555
[Chat Event] Time: 2026-07-22T16:46:31.364Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB"] | Content: 555
[Chat Event] Time: 2026-07-22T16:46:31.364Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB"] | Content: ยากชิบ
[Chat Event] Time: 2026-07-22T16:46:31.364Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB"] | Content: 55555
[Chat Event] Time: 2026-07-22T16:46:32.360Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB"] | Content: ห่างแค่เพียงเอื้อมมือ
[Chat Event] Time: 2026-07-22T16:46:32.361Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB"] | Content: 55555
[Chat Event] Time: 2026-07-22T16:46:32.361Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB"] | Content: 555
[Chat Event] Time: 2026-07-22T16:46:32.362Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB"] | Content: ยากชิบ
[Chat Event] Time: 2026-07-22T16:46:32.362Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB"] | Content: 55555
[Chat Event] Time: 2026-07-22T16:46:32.362Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB"] | Content: 555
[Chat Event] Time: 2026-07-22T16:46:35.270Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB"] | Content: กล้องช่วยไรไม่ได้เลย 5555
[Chat Event] Time: 2026-07-22T16:46:36.111Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB"] | Content: ล่กแทนเลอ
[Chat Event] Time: 2026-07-22T16:46:38.596Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP"] | Content: 🐻‍❄️🎮เกม Photomaly(เกมตัวเต็ม) วันนี้มา 22.23 น. รับบท ร้านถ่ายรูป
[Chat Event] Time: 2026-07-22T16:46:43.442Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: ถ่ายรูปไว้ในโทรศัพท์ได้ป้ะแมพ555
[Chat Event] Time: 2026-07-22T16:46:45.138Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: 55555
[Chat Event] Time: 2026-07-22T16:46:50.139Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: ท้อ
[Chat Event] Time: 2026-07-22T16:46:51.829Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: 55555
[Chat Event] Time: 2026-07-22T16:46:51.829Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: ลุ้นทุกวินาที
[Chat Event] Time: 2026-07-22T16:46:52.662Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: [hi][hi]
[Chat Event] Time: 2026-07-22T16:46:53.439Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: คนนี้ถูกใจช่างภาพ555
[Chat Event] Time: 2026-07-22T16:46:55.142Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: กลับไปถ่ายรูปดีกว่าา
[Chat Event] Time: 2026-07-22T16:46:57.651Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: มันคืออะไร
[Chat Event] Time: 2026-07-22T16:46:57.652Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: 🤣🤣🤣
[Chat Event] Time: 2026-07-22T16:46:59.299Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: วิ่งไวโพดดด
[Chat Event] Time: 2026-07-22T16:47:07.626Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: 5555
[Chat Event] Time: 2026-07-22T16:47:10.921Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: เจ้ากรรมรายเวร
[Chat Event] Time: 2026-07-22T16:47:17.614Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: ขึ้น
[Chat Event] Time: 2026-07-22T16:47:23.512Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: ตรง 2 ซ 1 ต1 ข1 ต1 ซ2 ต1 ข2 แล้วก้ตรงงง
[Chat Event] Time: 2026-07-22T16:47:28.305Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: ขวา2
[Chat Event] Time: 2026-07-22T16:47:30.874Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: ถ่าจำไม่ผิดนะพี่
[Chat Event] Time: 2026-07-22T16:47:30.875Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: ขวา 2
[Chat Event] Time: 2026-07-22T16:47:34.172Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: ง่ายจัง
[Chat Event] Time: 2026-07-22T16:47:34.173Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: มันมา
[Chat Event] Time: 2026-07-22T16:47:36.695Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: 55555
[Chat Event] Time: 2026-07-22T16:47:38.394Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["KoZSJcCudM3w0fqCAAAB","bC-XG4OLxm6OuPLLAAAF","jqQWNjpWcsUOmDbjAAAH","LMWx60GylvO0C9gSAAAJ","5i6Qor_JvszXdKvUAAAO","Vfdr5ASIlbLL00r_AAAM","lmOygjWBUNEeTTEDAAAP","H3og2ntMAGgyp1OUAAAR","KWXl9WCvUnqAaTLlAAAT"] | Content: เดิา 1 ช่อง ถ่าย 1 ช่อง 5555
